# Euro foreign exchange reference rates
# Source: https://www.ecb.europa.eu/stats/policy_and_exchange_rates/euro_reference_exchange_rates/html/index.en.html
# Available free of charge
# Date == days since the UNIX epoch, i.e., 1970-01-01
"Date","USD","JPY","BGN","CYP","CZK","DKK","EEK","GBP","HUF","LTL","LVL","MTL","PLN","ROL","RON","SEK","SIT","SKK","CHF","ISK","NOK","HRK","RUB","TRL","TRY","AUD","BRL","CAD","CNY","HKD","IDR","ILS","INR","KRW","MXN","MYR","NZD","PHP","SGD","THB","ZAR"
14693,1.3356,123.44,1.9558,NA,25.363,7.4417,15.6466,0.8944,263.73,3.4528,0.7074,NA,3.888,NA,4.0633,9.665,NA,NA,1.428,NA,8.077,7.263,39.5415,NA,2.0545,1.4619,2.3952,1.359,9.1183,10.3662,12173.12,NA,60.77,1525.82,16.7264,4.4302,1.8817,60.906,1.8765,43.26,9.8925
14692,1.3338,122.62,1.9558,NA,25.378,7.4404,15.6466,0.8946,264.03,3.4528,0.7079,NA,3.8886,NA,4.0685,9.6922,NA,NA,1.4282,NA,8.028,7.2625,39.62,NA,2.0611,1.4655,2.3884,1.3651,9.1054,10.3524,12180.34,NA,60.61,1517.92,16.7078,4.4249,1.903,60.746,1.8739,43.168,9.8469
14691,1.3519,122.16,1.9558,NA,25.442,7.4405,15.6466,0.9005,264.61,3.4528,0.7081,NA,3.8952,NA,4.0725,9.7285,NA,NA,1.4321,NA,8.042,7.2605,39.8828,NA,2.0863,1.4742,2.4081,1.3777,9.2285,10.4937,12328.89,NA,61.586,1537.15,16.9224,4.4876,1.9174,61.632,1.8948,43.7,9.9152
14690,1.3471,121.25,1.9558,NA,25.465,7.4404,15.6466,0.899,265.3,3.4528,0.708,NA,3.925,NA,4.0915,9.7585,NA,NA,1.4348,NA,8.0445,7.26,39.954,NA,2.0884,1.4815,2.4384,1.3788,9.1961,10.4552,12296.59,NA,61.408,1529.88,17.0644,4.4757,1.9205,61.53,1.8923,43.592,9.9494
14687,1.3548,122.86,1.9558,NA,25.365,7.4409,15.6466,0.8945,262.7,3.4528,0.7079,NA,3.8795,NA,4.082,9.6775,NA,NA,1.4374,NA,7.973,7.26,39.675,NA,2.0776,1.4727,2.4302,1.3666,9.2486,10.5128,12336.82,NA,61.65,1534.66,16.9574,4.4753,1.9045,61.698,1.8906,43.731,9.8958
14686,1.366,123.33,1.9558,NA,25.284,7.4407,15.6466,0.894,261.92,3.4528,0.7081,NA,3.873,NA,4.0776,9.7243,NA,NA,1.4474,NA,7.999,7.258,39.95,NA,2.0815,1.4821,2.4278,1.3801,9.3245,10.601,12483.42,NA,62.092,1548.87,17.0286,4.5141,1.9066,62.416,1.904,44.108,9.982
14685,1.3756,124.43,1.9558,NA,25.402,7.4406,15.6466,0.8962,262.24,3.4528,0.7078,NA,3.8682,NA,4.0812,9.7403,NA,NA,1.4511,NA,8.01,7.2577,40.127,NA,2.0821,1.4898,2.4222,1.3902,9.3898,10.6769,12562.44,NA,62.38,1552.22,17.1792,4.533,1.9226,62.711,1.9165,44.465,10.0132
14684,1.3723,124.22,1.9558,NA,25.504,7.4407,15.6466,0.9069,264.19,3.4528,0.7077,NA,3.8865,NA,4.0893,9.7242,NA,NA,1.4516,NA,8.0145,7.257,40.251,NA,2.0944,1.5005,2.4197,1.3944,9.3672,10.6493,12581.48,NA,62.465,1555.03,17.1894,4.5538,1.9477,62.74,1.9155,44.497,10.132
14683,1.3705,124.3,1.9558,NA,25.49,7.4414,15.6466,0.9105,264.6,3.4528,0.7076,NA,3.895,NA,4.088,9.7143,NA,NA,1.4527,NA,8.0155,7.25,40.2696,NA,2.0922,1.5022,2.418,1.3972,9.355,10.6338,12566.08,NA,62.485,1555.38,17.2053,4.5507,1.9567,62.655,1.9146,44.67,10.1427
14680,1.3765,124.57,1.9558,NA,25.517,7.4412,15.6466,0.9083,266.15,3.4528,0.7082,NA,3.904,NA,4.0915,9.7288,NA,NA,1.4597,NA,8.033,7.258,40.3055,NA,2.1018,1.4991,2.4259,1.4013,9.3953,10.6787,12568.35,NA,62.55,1553.21,17.2641,4.5521,1.9578,62.856,1.9178,44.8,10.1648
14679,1.3657,123.84,1.9558,NA,25.555,7.4409,15.6466,0.9086,266.92,3.4528,0.708,NA,3.9012,NA,4.0953,9.7285,NA,NA,1.4622,NA,8.0115,7.258,40.245,NA,2.095,1.4916,2.4144,1.4027,9.3231,10.5974,12542.26,NA,62.296,1547.83,17.1955,4.5321,1.9491,62.434,1.9095,44.652,10.1505
14678,1.361,123.16,1.9558,NA,25.616,7.4411,15.6466,0.9114,266.87,3.4528,0.708,NA,3.86,NA,4.095,9.718,NA,NA,1.4618,NA,8.0125,7.266,40.2815,NA,2.0933,1.4855,2.4154,1.3969,9.29,10.5606,12484,NA,61.766,1538.99,17.1705,4.5199,1.9262,62.128,1.9036,44.51,10.072
14677,1.3557,121.72,1.9558,NA,25.666,7.4417,15.6466,0.9064,267.2,3.4528,0.7084,NA,3.8954,NA,4.1,9.728,NA,NA,1.4626,NA,8.041,7.2628,40.3985,NA,2.0894,1.4938,2.4345,1.3962,9.2544,10.5208,12487.33,NA,61.827,1538.21,17.2072,4.5301,1.9432,62.035,1.899,44.379,10.098
14676,1.3662,123.48,1.9558,NA,25.578,7.442,15.6466,0.9024,265.34,3.4528,0.7084,NA,3.8681,NA,4.09,9.6794,NA,NA,1.4628,NA,8.049,7.2618,40.6165,NA,2.088,1.497,2.4275,1.4023,9.3269,10.6001,12550.47,NA,62.105,1547.28,17.2346,4.559,1.9457,62.604,1.911,44.644,10.0639
14673,1.3582,121.48,1.9558,NA,25.771,7.4421,15.6466,0.9025,266.78,3.4528,0.7089,NA,3.8755,NA,4.091,9.7178,NA,NA,1.4632,NA,8.049,7.2653,40.522,NA,2.1001,1.5043,2.4215,1.4011,9.2718,10.5438,12542.52,NA,61.926,1548.62,17.2152,4.569,1.9708,62.541,1.9004,44.311,10.1274
14672,1.3668,120.86,1.9558,NA,25.818,7.4423,15.6466,0.905,266.5,3.4528,0.7091,NA,3.901,NA,4.0885,9.743,NA,NA,1.4632,NA,8.0505,7.2653,40.7,NA,2.112,1.5149,2.4435,1.4071,9.3303,10.6105,12667.29,NA,62.62,1565.19,17.3595,4.6075,1.9826,63.002,1.9109,44.606,10.1925
14671,1.3641,121.1,1.9558,NA,25.765,7.442,15.6466,0.9057,266.02,3.4528,0.7093,NA,3.9,NA,4.1005,9.7945,NA,NA,1.4629,NA,8.0745,7.27,40.7,NA,2.0986,1.5116,2.4418,1.4097,9.3111,10.5891,12644.45,NA,62.51,1563.72,17.3653,4.6004,1.9767,62.765,1.9104,44.586,10.2804
14670,1.3548,120.68,1.9558,NA,25.77,7.4423,15.6466,0.90635,266.9,3.4528,0.7093,NA,3.9147,NA,4.1066,9.7316,NA,NA,1.4628,NA,8.0485,7.27,40.5145,NA,2.0793,1.4994,2.4253,1.4029,9.2485,10.518,12600.11,NA,62.246,1558.38,17.21,4.5796,1.9442,62.435,1.9015,44.346,10.2774
14669,1.3525,120.67,1.9558,NA,25.933,7.4427,15.6466,0.9067,269.45,3.4528,0.7092,NA,3.94,NA,4.111,9.7649,NA,NA,1.4644,NA,8.057,7.2568,40.5471,NA,2.0879,1.5105,2.4471,1.4266,9.2326,10.5007,12519.7,NA,62.411,1562.24,17.2478,4.5775,1.9442,62.379,1.9026,44.474,10.3907
14666,1.357,120.92,1.9558,NA,25.97,7.4428,15.6466,0.8927,269.9,3.4528,0.7092,NA,3.9698,NA,4.1145,9.726,NA,NA,1.4638,NA,8.0435,7.2756,40.7305,NA,2.1016,1.524,2.4719,1.4354,9.2629,10.5336,12652.04,NA,62.564,1573.95,17.3642,4.6175,1.9549,62.596,1.909,44.869,10.5049
14665,1.3489,120.66,1.9558,NA,25.935,7.4427,15.6466,0.8809,270.45,3.4528,0.7093,NA,3.9926,NA,4.126,9.7496,NA,NA,1.4633,NA,8.0405,7.27,40.595,NA,2.0894,1.5186,2.4678,1.4278,9.2087,10.4727,12609.31,NA,62.5,1568.99,17.299,4.5954,1.9539,62.422,1.9029,44.669,10.5503
14664,1.3547,122.16,1.9558,NA,25.88,7.4427,15.6466,0.8775,270.5,3.4528,0.7093,NA,3.9926,NA,4.126,9.785,NA,NA,1.4641,NA,8.029,7.2699,40.69,NA,2.0958,1.5191,2.468,1.4306,9.2485,10.5185,12616.76,NA,62.699,1559.43,17.4655,4.6107,1.9588,62.532,1.9099,44.753,10.5358
14663,1.3577,123.19,1.9558,NA,25.805,7.4434,15.6466,0.8802,269.8,3.4528,0.7093,NA,3.9703,NA,4.1241,9.7913,NA,NA,1.4667,NA,8.021,7.287,40.794,NA,2.0849,1.507,2.4692,1.4172,9.2686,10.5382,12625.71,NA,62.746,1559.06,17.4186,4.606,1.9383,62.516,1.9125,44.906,10.438
14662,1.3626,124.38,1.9558,NA,25.75,7.4436,15.6466,0.8797,269.75,3.4528,0.7093,NA,3.962,NA,4.127,9.809,NA,NA,1.4649,NA,8.035,7.2875,40.858,NA,2.0681,1.5113,2.4528,1.4133,9.3017,10.5789,12667.32,NA,62.973,1563.37,17.3766,4.6349,1.9382,62.89,1.9188,45.158,10.475
14659,1.3519,124.17,1.9558,NA,25.765,7.4429,15.6466,0.8783,271.3,3.4528,0.7092,NA,4.0043,NA,4.131,9.846,NA,NA,1.4658,NA,8.1055,7.29,40.633,NA,2.0616,1.5171,2.4557,1.4215,9.2375,10.4999,12620.45,NA,62.6,1568.07,17.399,4.6147,1.9477,62.55,1.9125,44.849,10.4097
